model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
base,manner,2,de_de,en_us,0.5404214559386973,0.006887856307847141,0.43244262256789073,0.005434183392400626,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
base,manner,2,de_de,es_419,0.4974720392216945,0.006707258553148858,0.41004291519166197,0.009311974064708382,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
base,manner,2,es_419,en_us,0.4511494252873563,0.007067271806980024,0.4122147170812724,0.00805402179496004,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
base,manner,2,es_419,de_de,0.4985287936107608,0.0060714179764330255,0.4034554067569546,0.006486267098396506,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
base,place,2,en_us,de_de,0.6537760963990472,0.0055937717743918475,0.5873735505603546,0.0066512854814647,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
base,place,2,en_us,es_419,0.6897502681170522,0.0054447182139098,0.5848391406105091,0.006725045180875384,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,2,de_de,en_us,0.6308429118773946,0.0070180228775231,0.5726344216324747,0.007554766107159659,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,2,de_de,es_419,0.5665696338287115,0.006266193829232807,0.5228483177263318,0.006296592868062936,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,2,es_419,en_us,0.7132183908045977,0.005676344131043301,0.6108596023982383,0.007171280020171743,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,2,es_419,de_de,0.6337396665265518,0.005216716676142079,0.5425301691067888,0.006253969123816994,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
base,voicing,4,en_us,de_de,0.7311557788944724,0.006686025372483944,0.7167599228592324,0.006851117106803826,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
base,voicing,4,en_us,es_419,0.6913992297817715,0.007253476636709316,0.6677579625283434,0.007473692818479074,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
base,voicing,4,de_de,en_us,0.6781395348837209,0.007844525986025922,0.667188618468146,0.007955024236215613,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
base,voicing,4,de_de,es_419,0.6539152759948652,0.007429569640630527,0.645242640882413,0.0075387980517300866,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
base,voicing,4,es_419,en_us,0.622015503875969,0.008302251897848322,0.5929337791730662,0.00819075801464781,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
base,voicing,4,es_419,de_de,0.6621745089081772,0.006863503713930643,0.6227678044754632,0.007014100217747727,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
base,nasal,4,en_us,de_de,0.8565093708165997,0.0031000887207067638,0.7310571104510112,0.005210880340782985,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
base,nasal,4,en_us,es_419,0.87253545485991,0.0029149284888241307,0.7085660570012696,0.005911564007527615,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
