model,feature,layer,language,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr300m,place,22,de_de,0.8036472094193527,0.010580571012140863,0.7758509456017397,0.01312874022661794,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,22,es_419,0.7756096021271652,0.041943955934997626,0.6993193874978574,0.04917606156257961,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,24,en_us,0.8727304068644074,0.012177227182148139,0.8699716313242124,0.012715375217321384,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,24,de_de,0.8228091970669954,0.01862494167578734,0.8182742510983809,0.0184984356216556,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,24,es_419,0.8422008310093743,0.031345695453991795,0.8239445502698588,0.03420434255648503,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,24,en_us,0.8977625973631002,0.010287251965422848,0.7720589937433449,0.015816473981172308,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,24,de_de,0.8827996623643781,0.013733126632091995,0.7846633862389928,0.014878914748026674,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,24,es_419,0.8656810887317592,0.03394170038658069,0.7206663379455459,0.03648318230748751,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,24,en_us,0.7684660443856076,0.015041503641675396,0.7306220318863133,0.01260349060723793,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,24,de_de,0.7272713813818906,0.0227145311745997,0.6436006034580942,0.03424538775504898,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,24,es_419,0.7204737392226219,0.04096285773781222,0.6176047235004543,0.031095831536123882,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,24,en_us,0.8745129020011589,0.011673852096581068,0.8294734020661159,0.010956802874411795,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,24,de_de,0.7947996038438181,0.010571306679586423,0.7697033856613678,0.012112595945710668,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,24,es_419,0.7514683689889404,0.04909428094841691,0.6777944461534748,0.05420427831033381,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
