model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,nasal,en_us,16,0,3,0.8128339183296107,0.7213519274815872,0.09148199084802355,0.6465422492765956,0.475956096613824,0.17058615266277166
xlsr300m,nasal,en_us,16,0,4,0.8117757355899238,0.7266888399257964,0.08508689566412742,0.6434787779989437,0.48599304538585913,0.15748573261308457
xlsr300m,nasal,en_us,16,1,0,0.8019019830334468,0.7398513761691159,0.06205060686433095,0.6258010482520129,0.5107473772894304,0.11505367096258245
xlsr300m,nasal,en_us,16,1,1,0.8148989100112163,0.7302652364238638,0.08463367358735252,0.6492982657962095,0.4927190520076349,0.15657921378857464
xlsr300m,nasal,en_us,16,1,2,0.837205116667738,0.7307336137548924,0.10647150291284557,0.6926708234235393,0.4935999132409156,0.19907091018262363
xlsr300m,nasal,en_us,16,1,3,0.8322328405252211,0.7247313074290668,0.10750153309615429,0.6813630927961033,0.4823115809446376,0.1990515118514657
xlsr300m,nasal,en_us,16,1,4,0.8247216967708455,0.7292256727899427,0.09549602398090284,0.6697976128697456,0.4907639802225884,0.17903363264715721
xlsr300m,nasal,en_us,16,2,0,0.8144308943089431,0.7177001449711509,0.09673074933779224,0.6504065040650407,0.46908831409593144,0.1813181899691093
xlsr300m,nasal,en_us,16,2,1,0.8281484962406015,0.7526048790652041,0.07554361717539737,0.6754816729323309,0.5347324541611584,0.1407492187711724
xlsr300m,nasal,en_us,16,2,2,0.8189063265314384,0.7155468435456269,0.10335948298581144,0.6567157412392376,0.4650386737234002,0.1916770675158374
xlsr300m,nasal,en_us,16,2,3,0.8211448491213508,0.7137490468958794,0.1073958022254714,0.6615852746860413,0.46165761902844604,0.1999276556575953
xlsr300m,nasal,en_us,16,2,4,0.8133472367049009,0.7120321310756,0.1013151056293009,0.646043332174719,0.4584286741442671,0.1876146580304519
xlsr300m,nasal,de_de,16,0,0,0.7937238281057253,0.7050948758317842,0.08862895227394108,0.6168633164415982,0.440844815975921,0.17601850046567719
xlsr300m,nasal,de_de,16,0,1,0.8163777104329645,0.7065469988715929,0.10983071156137159,0.6576455940047453,0.4435981154577119,0.21404747854703343
